"Qtype","item","Position","Length","sentence","질문","답변","reading"
"Q2",469,"Object","SFN","손님이 모든 약을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 약이 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",471,"Object","SFN","고객이 모든 약을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 고객이 그 중에 5개 먹은 것이다.
B: 즉, 약이 10개 있었는데 고객이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",473,"Object","SFN","참가자가 모든 약을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 약이 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",474,"Object","LFN","참가자가 모든 약을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 약이 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",475,"Object","SFN","친구가 모든 약을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 약이 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",477,"Object","SFN","학생이 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",478,"Object","LFN","학생이 모든 과자를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",479,"Object","SFN","선생님이 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",480,"Object","LFN","선생님이 모든 과자를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",481,"Object","SFN","동료가 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 동료가 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 동료가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",483,"Object","SFN","선배가 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",485,"Object","SFN","후배가 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",487,"Object","SFN","직원이 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 직원이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 직원이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",489,"Object","SFN","손님이 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",491,"Object","SFN","고객이 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 고객이 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 고객이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",493,"Object","SFN","참가자가 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",495,"Object","SFN","친구가 모든 과자를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 과자가 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",497,"Object","SFN","학생이 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 학생이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 학생이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",499,"Object","SFN","선생님이 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 선생님이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 선생님이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",500,"Object","LFN","선생님이 모든 포도를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 선생님이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 선생님이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",503,"Object","SFN","선배가 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 선배가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 선배가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",504,"Object","LFN","선배가 모든 포도를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 선배가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 선배가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",505,"Object","SFN","후배가 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 후배가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 후배가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",506,"Object","LFN","후배가 모든 포도를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 후배가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 후배가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",507,"Object","SFN","직원이 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 직원이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 직원이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",509,"Object","SFN","손님이 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 손님이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 손님이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",511,"Object","SFN","고객이 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 고객이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 고객이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",512,"Object","LFN","고객이 모든 포도를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 고객이 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 고객이 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",513,"Object","SFN","참가자가 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 참가자가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 참가자가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",514,"Object","LFN","참가자가 모든 포도를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 참가자가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 참가자가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",515,"Object","SFN","친구가 모든 포도를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 친구가 그 중에 5송이 먹은 것이다.
B: 즉, 포도가 10송이 있었는데 친구가 그 중에 0송이 먹은 것이다.
답변:","B","surface"
"Q2",517,"Object","SFN","학생이 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",518,"Object","LFN","학생이 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",519,"Object","SFN","선생님이 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",520,"Object","LFN","선생님이 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",521,"Object","SFN","동료가 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 동료가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 동료가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",522,"Object","LFN","동료가 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 동료가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 동료가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",523,"Object","SFN","선배가 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",525,"Object","SFN","후배가 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",527,"Object","SFN","직원이 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 직원이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 직원이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",528,"Object","LFN","직원이 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 직원이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 직원이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",529,"Object","SFN","손님이 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",530,"Object","LFN","손님이 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",531,"Object","SFN","고객이 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 고객이 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 고객이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",533,"Object","SFN","참가자가 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",534,"Object","LFN","참가자가 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",535,"Object","SFN","친구가 모든 콜라를 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",536,"Object","LFN","친구가 모든 콜라를 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 콜라가 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",537,"Object","SFN","학생이 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",538,"Object","LFN","학생이 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",539,"Object","SFN","선생님이 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",541,"Object","SFN","동료가 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 동료가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 동료가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",543,"Object","SFN","선배가 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",544,"Object","LFN","선배가 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",545,"Object","SFN","후배가 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",546,"Object","LFN","후배가 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",547,"Object","SFN","직원이 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 직원이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 직원이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",549,"Object","SFN","손님이 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",550,"Object","LFN","손님이 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 손님이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 손님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",551,"Object","SFN","고객이 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 고객이 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 고객이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",553,"Object","SFN","참가자가 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",554,"Object","LFN","참가자가 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 참가자가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 참가자가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",555,"Object","SFN","친구가 모든 라면을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",556,"Object","LFN","친구가 모든 라면을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 친구가 그 중에 5개 먹은 것이다.
B: 즉, 라면이 10개 있었는데 친구가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",557,"Object","SFN","학생이 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",558,"Object","LFN","학생이 모든 과일을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 학생이 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 학생이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",559,"Object","SFN","선생님이 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",560,"Object","LFN","선생님이 모든 과일을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 선생님이 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 선생님이 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",561,"Object","SFN","동료가 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 동료가 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 동료가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",563,"Object","SFN","선배가 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",564,"Object","LFN","선배가 모든 과일을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 선배가 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 선배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",565,"Object","SFN","후배가 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",566,"Object","LFN","후배가 모든 과일을 먹지 않았다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 후배가 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 후배가 그 중에 0개 먹은 것이다.
답변:","B","surface"
"Q2",567,"Object","SFN","직원이 모든 과일을 안 먹었다.","[질문2] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 직원이 그 중에 5개 먹은 것이다.
B: 즉, 과일이 10개 있었는데 직원이 그 중에 0개 먹은 것이다.
답변:","B","surface"
